cnpj;razao_social;numero_nota;data_emissao;codigo_item;descricao_item;quantidade;valor_unitario;imposto_item
35.927.164/0001-43;das Neves;836662;2025-04-04;873035;A certeza de evoluir com força total;4;119.81;61.11
35.927.164/0001-43;das Neves;378070;2025-01-01;121090;O prazer de concretizar seus projetos com confiança;7;719.38;549.47
35.927.164/0001-43;das Neves;996104;2025-02-28;450330;A liberdade de concretizar seus projetos mais facilmente;1;942.55;135.68
35.927.164/0001-43;das Neves;996104;2025-02-28;808653;A certeza de atingir seus objetivos mais rapidamente;4;622.47;251.19
35.927.164/0001-43;das Neves;996104;2025-02-28;823170;O conforto de concretizar seus projetos antes de tudo;3;873.59;644.64
35.927.164/0001-43;das Neves;996104;2025-02-28;228049;A certeza de ganhar mais facilmente;9;439.78;874.64
35.927.164/0001-43;das Neves;693019;2025-03-14;804033;O poder de concretizar seus projetos naturalmente;2;77.36;10.15
35.927.164/0001-43;das Neves;693019;2025-03-14;527312;A vantagem de realizar seus sonhos em estado puro;10;219.25;248.61
35.927.164/0001-43;das Neves;693019;2025-03-14;954965;O direito de ganhar com toda a tranquilidade;7;785.11;333.54
35.927.164/0001-43;das Neves;693019;2025-03-14;217920;A arte de realizar seus sonhos com toda a tranquilidade;6;414.79;343.05
35.927.164/0001-43;das Neves;693019;2025-03-14;705947;A certeza de avançar simplesmente;3;895.22;478.95
35.927.164/0001-43;das Neves;344350;2025-01-06;840254;O prazer de evoluir com confiança;8;168.57;156.43
51.034.976/0001-16;Caldeira;621804;2025-03-06;661234;O poder de conseguir com confiança;3;683.75;381.83
51.034.976/0001-16;Caldeira;621804;2025-03-06;141514;A vantagem de atingir seus objetivos mais facilmente;5;315.86;278.93
51.034.976/0001-16;Caldeira;621804;2025-03-06;964085;A arte de avançar com confiança;4;417.78;179.44
51.034.976/0001-16;Caldeira;602896;2025-03-06;653784;A certeza de atingir seus objetivos simplesmente;4;104.9;76.86
51.034.976/0001-16;Caldeira;602896;2025-03-06;629777;O prazer de evoluir com toda a tranquilidade;1;813.29;54.24
51.034.976/0001-16;Caldeira;602896;2025-03-06;409364;A certeza de concretizar seus projetos com força total;9;185.82;195.71
51.034.976/0001-16;Caldeira;602896;2025-03-06;373575;O poder de ganhar naturalmente;7;641.12;550.4
51.034.976/0001-16;Caldeira;372178;2024-12-07;255125;A arte de atingir seus objetivos em estado puro;3;376.33;182.33
51.034.976/0001-16;Caldeira;939800;2025-04-18;944878;O conforto de evoluir com confiança;2;735.95;244.8
51.034.976/0001-16;Caldeira;939800;2025-04-18;862249;A segurança de concretizar seus projetos de maneira eficaz;8;440.85;322.55
51.034.976/0001-16;Caldeira;939800;2025-04-18;534800;A arte de inovar em estado puro;9;118.72;212.36
51.034.976/0001-16;Caldeira;939800;2025-04-18;566539;A arte de mudar mais rapidamente;4;760.24;343.62
51.034.976/0001-16;Caldeira;939800;2025-04-18;428333;A segurança de evoluir com confiança;1;580.98;87.26
51.034.976/0001-16;Caldeira;229568;2024-12-09;447290;A liberdade de inovar simplesmente;9;624.47;457.62
51.034.976/0001-16;Caldeira;229568;2024-12-09;479064;A segurança de mudar sem preocupação;10;153.43;90.53
51.034.976/0001-16;Caldeira;229568;2024-12-09;547558;A liberdade de concretizar seus projetos mais rapidamente;1;584.55;69.93
51.034.976/0001-16;Caldeira;229568;2024-12-09;470885;A liberdade de evoluir com toda a tranquilidade;5;412.12;451.26
51.034.976/0001-16;Caldeira;229568;2024-12-09;354154;O direito de ganhar naturalmente;5;845.88;750.73
51.034.976/0001-16;Caldeira;732872;2024-12-20;418883;O prazer de evoluir direto da fonte;10;936.02;959.0
51.034.976/0001-16;Caldeira;732872;2024-12-20;799909;A simplicidade de realizar seus sonhos com confiança;3;875.98;211.4
51.034.976/0001-16;Caldeira;604438;2024-11-16;243118;A possibilidade de evoluir em estado puro;6;815.07;890.3
51.034.976/0001-16;Caldeira;745243;2025-05-08;869288;A possibilidade de conseguir naturalmente;10;731.6;455.01
51.034.976/0001-16;Caldeira;720492;2025-02-02;362513;A arte de inovar antes de tudo;4;479.78;413.08
51.034.976/0001-16;Caldeira;720492;2025-02-02;520596;A possibilidade de atingir seus objetivos naturalmente;1;522.01;63.2
51.034.976/0001-16;Caldeira;780910;2024-12-28;579488;O poder de ganhar com confiança;6;320.21;248.15
51.034.976/0001-16;Caldeira;780910;2024-12-28;834368;O prazer de realizar seus sonhos de maneira eficaz;4;463.99;396.52
51.034.976/0001-16;Caldeira;166326;2024-12-16;224129;A arte de evoluir mais rapidamente;8;151.66;76.96
51.034.976/0001-16;Caldeira;166326;2024-12-16;783256;A liberdade de realizar seus sonhos com confiança;10;142.96;319.08
51.034.976/0001-16;Caldeira;166326;2024-12-16;325704;O poder de conseguir antes de tudo;3;186.86;111.94
51.034.976/0001-16;Caldeira;285860;2025-04-24;154957;O poder de realizar seus sonhos com toda a tranquilidade;5;978.64;378.91
51.034.976/0001-16;Caldeira;285860;2025-04-24;375356;A possibilidade de realizar seus sonhos mais facilmente;6;643.8;500.91
51.034.976/0001-16;Caldeira;456554;2025-03-28;876231;O direito de conseguir antes de tudo;2;596.72;106.29
51.034.976/0001-16;Caldeira;456554;2025-03-28;471147;A segurança de mudar mais rapidamente;9;283.33;482.42
51.034.976/0001-16;Caldeira;456554;2025-03-28;107521;A liberdade de evoluir com força total;7;701.11;359.74
51.034.976/0001-16;Caldeira;456554;2025-03-28;702220;O prazer de evoluir simplesmente;9;933.4;448.11
51.034.976/0001-16;Caldeira;456554;2025-03-28;352399;A segurança de mudar naturalmente;6;991.77;671.22
51.034.976/0001-16;Caldeira;606385;2025-01-27;113851;A certeza de evoluir sem preocupação;4;997.52;490.19
51.034.976/0001-16;Caldeira;785837;2025-05-02;945251;A possibilidade de atingir seus objetivos mais facilmente;3;812.94;228.5
51.034.976/0001-16;Caldeira;785837;2025-05-02;617020;A possibilidade de ganhar mais facilmente;3;377.52;109.67
51.034.976/0001-16;Caldeira;785837;2025-05-02;976872;O conforto de realizar seus sonhos sem preocupação;4;850.25;796.41
51.034.976/0001-16;Caldeira;101960;2025-04-06;877658;A segurança de mudar mais facilmente;4;660.56;159.1
51.034.976/0001-16;Caldeira;101960;2025-04-06;323671;A possibilidade de concretizar seus projetos sem preocupação;7;658.29;798.37
51.034.976/0001-16;Caldeira;101960;2025-04-06;287717;A certeza de concretizar seus projetos mais rapidamente;7;180.4;269.96
51.034.976/0001-16;Caldeira;101960;2025-04-06;920044;O poder de evoluir direto da fonte;2;384.46;153.2
51.034.976/0001-16;Caldeira;249145;2025-02-26;629573;A simplicidade de inovar direto da fonte;2;965.55;209.46
51.034.976/0001-16;Caldeira;120046;2025-03-16;854609;A liberdade de ganhar sem preocupação;8;706.92;1331.96
51.034.976/0001-16;Caldeira;301629;2024-12-31;903788;O poder de evoluir simplesmente;7;877.66;485.31
51.034.976/0001-16;Caldeira;301629;2024-12-31;641497;O direito de concretizar seus projetos direto da fonte;2;62.12;10.57
51.034.976/0001-16;Caldeira;301629;2024-12-31;136028;A segurança de inovar antes de tudo;1;201.03;24.41
51.034.976/0001-16;Caldeira;301629;2024-12-31;216212;A arte de realizar seus sonhos antes de tudo;6;596.03;329.59
51.034.976/0001-16;Caldeira;763042;2025-03-31;801406;A simplicidade de conseguir mais facilmente;6;110.87;117.66
51.034.976/0001-16;Caldeira;763042;2025-03-31;169357;A simplicidade de evoluir mais facilmente;8;179.34;146.22
51.034.976/0001-16;Caldeira;763042;2025-03-31;384838;O direito de conseguir com toda a tranquilidade;10;836.32;1938.46
51.034.976/0001-16;Caldeira;763042;2025-03-31;218086;A certeza de conseguir com confiança;2;845.98;103.77
51.034.976/0001-16;Caldeira;763042;2025-03-31;181150;A arte de ganhar antes de tudo;8;283.11;530.98
51.034.976/0001-16;Caldeira;106863;2025-01-09;690925;A possibilidade de mudar com força total;6;679.17;522.88
51.034.976/0001-16;Caldeira;874111;2025-04-17;810980;O direito de conseguir com toda a tranquilidade;6;391.6;215.34
51.034.976/0001-16;Caldeira;874111;2025-04-17;725318;O prazer de atingir seus objetivos sem preocupação;7;561.65;342.53
51.034.976/0001-16;Caldeira;289261;2025-03-02;673419;A arte de atingir seus objetivos direto da fonte;3;937.83;515.94
51.034.976/0001-16;Caldeira;289261;2025-03-02;270396;O poder de concretizar seus projetos simplesmente;8;350.89;508.08
51.034.976/0001-16;Caldeira;289261;2025-03-02;200366;A arte de atingir seus objetivos com força total;4;157.25;104.49
51.034.976/0001-16;Caldeira;289261;2025-03-02;707668;A certeza de inovar em estado puro;8;314.62;499.41
51.034.976/0001-16;Caldeira;289261;2025-03-02;985178;A liberdade de atingir seus objetivos sem preocupação;6;309.07;415.93
51.034.976/0001-16;Caldeira;391723;2025-04-07;778701;A simplicidade de evoluir com confiança;1;742.89;56.35
51.034.976/0001-16;Caldeira;808125;2024-12-18;936042;O conforto de inovar em estado puro;5;289.07;176.81
51.034.976/0001-16;Caldeira;808125;2024-12-18;302692;A arte de realizar seus sonhos sem preocupação;4;156.42;52.75
51.034.976/0001-16;Caldeira;808125;2024-12-18;827462;A segurança de conseguir direto da fonte;7;776.47;1176.11
51.034.976/0001-16;Caldeira;808125;2024-12-18;935438;O conforto de mudar direto da fonte;1;157.59;9.96
51.034.976/0001-16;Caldeira;808125;2024-12-18;576503;A arte de inovar mais facilmente;1;89.07;19.25
51.034.976/0001-16;Caldeira;358672;2025-02-03;623549;A segurança de concretizar seus projetos naturalmente;2;769.41;94.65
51.034.976/0001-16;Caldeira;358672;2025-02-03;637258;A liberdade de realizar seus sonhos com força total;4;621.86;182.92
51.034.976/0001-16;Caldeira;358672;2025-02-03;476569;A simplicidade de conseguir mais rapidamente;4;920.64;274.52
51.034.976/0001-16;Caldeira;358672;2025-02-03;147723;A segurança de mudar simplesmente;5;617.66;544.07
51.034.976/0001-16;Caldeira;973640;2025-03-05;801256;O prazer de mudar com confiança;6;247.08;162.7
51.034.976/0001-16;Caldeira;973640;2025-03-05;108780;O prazer de atingir seus objetivos mais facilmente;1;568.51;76.42
51.034.976/0001-16;Caldeira;973640;2025-03-05;799275;A simplicidade de ganhar naturalmente;5;923.73;851.69
51.034.976/0001-16;Caldeira;973640;2025-03-05;557374;A arte de realizar seus sonhos mais rapidamente;2;62.72;13.58
51.034.976/0001-16;Caldeira;850698;2024-11-21;623637;O prazer de ganhar simplesmente;4;308.31;214.16
51.034.976/0001-16;Caldeira;850698;2024-11-21;381975;O direito de inovar simplesmente;2;387.23;69.44
51.034.976/0001-16;Caldeira;850698;2024-11-21;729185;O poder de concretizar seus projetos de maneira eficaz;1;574.84;80.78
51.034.976/0001-16;Caldeira;850698;2024-11-21;749988;A liberdade de concretizar seus projetos sem preocupação;3;301.45;206.14
51.034.976/0001-16;Caldeira;850698;2024-11-21;704360;A possibilidade de concretizar seus projetos mais rapidamente;8;729.54;586.42
51.034.976/0001-16;Caldeira;702247;2025-01-14;428151;A arte de atingir seus objetivos direto da fonte;3;625.69;382.29
51.034.976/0001-16;Caldeira;573133;2025-03-14;898635;O direito de inovar antes de tudo;4;538.77;199.15
51.034.976/0001-16;Caldeira;110984;2025-02-18;409846;A vantagem de ganhar com força total;9;203.43;263.14
51.034.976/0001-16;Caldeira;645634;2025-03-04;346853;A arte de conseguir antes de tudo;7;725.29;1248.18
51.034.976/0001-16;Caldeira;645634;2025-03-04;700021;A liberdade de mudar com confiança;10;471.78;568.43
51.034.976/0001-16;Caldeira;629400;2025-03-16;262840;O conforto de avançar sem preocupação;8;678.53;684.08
51.034.976/0001-16;Caldeira;629400;2025-03-16;543366;A certeza de realizar seus sonhos antes de tudo;2;382.17;127.31
51.034.976/0001-16;Caldeira;629400;2025-03-16;768183;O prazer de realizar seus sonhos simplesmente;2;793.4;89.33
51.034.976/0001-16;Caldeira;530751;2025-03-15;131929;O conforto de ganhar mais facilmente;7;87.95;87.04
51.034.976/0001-16;Caldeira;530751;2025-03-15;488098;O conforto de conseguir sem preocupação;5;594.51;214.27
51.034.976/0001-16;Caldeira;280667;2025-05-06;555114;O prazer de atingir seus objetivos direto da fonte;2;755.91;150.45
51.034.976/0001-16;Caldeira;280667;2025-05-06;817268;O prazer de avançar com força total;10;319.23;473.82
51.034.976/0001-16;Caldeira;541495;2025-03-16;976708;O prazer de inovar antes de tudo;5;945.21;454.55
51.034.976/0001-16;Caldeira;541495;2025-03-16;310342;A certeza de inovar antes de tudo;10;742.31;1847.23
51.034.976/0001-16;Caldeira;541495;2025-03-16;473168;A segurança de mudar de maneira eficaz;8;174.12;209.4
51.034.976/0001-16;Caldeira;285586;2025-04-16;958761;O direito de atingir seus objetivos com força total;4;165.1;148.37
51.034.976/0001-16;Caldeira;285586;2025-04-16;934339;O direito de mudar de maneira eficaz;5;492.67;253.88
51.034.976/0001-16;Caldeira;453004;2025-02-21;794581;A certeza de conseguir simplesmente;6;391.59;360.05
51.034.976/0001-16;Caldeira;453004;2025-02-21;667829;A liberdade de mudar mais facilmente;7;697.37;1001.91
51.034.976/0001-16;Caldeira;453004;2025-02-21;264504;O conforto de inovar com toda a tranquilidade;4;993.96;268.14
51.034.976/0001-16;Caldeira;453004;2025-02-21;179794;O conforto de mudar naturalmente;4;86.6;33.74
51.034.976/0001-16;Caldeira;453004;2025-02-21;669702;A certeza de conseguir com força total;4;266.36;264.42
51.034.976/0001-16;Caldeira;356052;2025-01-01;981007;O conforto de avançar em estado puro;10;716.16;733.22
51.034.976/0001-16;Caldeira;356052;2025-01-01;738472;A arte de evoluir antes de tudo;7;79.98;49.89
51.034.976/0001-16;Caldeira;356052;2025-01-01;521617;A vantagem de ganhar com força total;1;103.52;8.22
51.034.976/0001-16;Caldeira;356052;2025-01-01;676666;A segurança de inovar sem preocupação;4;589.55;198.4
51.034.976/0001-16;Caldeira;446619;2025-03-12;793623;O prazer de evoluir direto da fonte;1;640.0;96.98
51.034.976/0001-16;Caldeira;446619;2025-03-12;429570;O conforto de ganhar com toda a tranquilidade;1;462.87;99.88
51.034.976/0001-16;Caldeira;636575;2025-01-31;790442;O prazer de realizar seus sonhos com força total;2;609.44;225.95
51.034.976/0001-16;Caldeira;636575;2025-01-31;874964;O prazer de mudar com toda a tranquilidade;6;691.68;951.88
51.034.976/0001-16;Caldeira;617182;2025-04-06;350230;A certeza de realizar seus sonhos com confiança;3;749.95;254.58
51.034.976/0001-16;Caldeira;617182;2025-04-06;457536;O direito de avançar simplesmente;3;777.36;519.98
51.034.976/0001-16;Caldeira;617182;2025-04-06;318137;A vantagem de atingir seus objetivos com confiança;4;366.85;158.97
51.034.976/0001-16;Caldeira;617182;2025-04-06;708894;O direito de atingir seus objetivos em estado puro;4;285.19;92.42
51.034.976/0001-16;Caldeira;617182;2025-04-06;480765;O prazer de evoluir sem preocupação;5;407.91;181.06
51.034.976/0001-16;Caldeira;979040;2024-12-30;442139;O conforto de avançar mais rapidamente;1;354.82;33.13
51.034.976/0001-16;Caldeira;797000;2024-12-13;951691;O conforto de avançar com confiança;9;219.91;227.06
51.034.976/0001-16;Caldeira;797000;2024-12-13;960061;A possibilidade de avançar simplesmente;6;228.93;103.62
51.034.976/0001-16;Caldeira;797000;2024-12-13;700757;O prazer de inovar com força total;5;680.93;764.53
51.034.976/0001-16;Caldeira;540161;2025-04-29;879454;A possibilidade de conseguir mais facilmente;3;242.91;129.18
51.034.976/0001-16;Caldeira;540161;2025-04-29;815961;A possibilidade de realizar seus sonhos direto da fonte;8;704.22;678.41
51.034.976/0001-16;Caldeira;540161;2025-04-29;919994;A vantagem de atingir seus objetivos direto da fonte;4;390.67;369.13
51.034.976/0001-16;Caldeira;540161;2025-04-29;439958;A certeza de ganhar mais facilmente;4;904.49;182.1
51.034.976/0001-16;Caldeira;741249;2024-12-20;975305;A vantagem de avançar direto da fonte;7;880.93;547.15
51.034.976/0001-16;Caldeira;741249;2024-12-20;110540;A possibilidade de evoluir mais rapidamente;2;740.37;318.62
51.034.976/0001-16;Caldeira;741249;2024-12-20;269333;A simplicidade de ganhar naturalmente;9;904.19;1169.15
51.034.976/0001-16;Caldeira;741249;2024-12-20;946332;O prazer de concretizar seus projetos mais facilmente;7;459.15;776.67
51.034.976/0001-16;Caldeira;741249;2024-12-20;266050;O poder de atingir seus objetivos sem preocupação;1;154.07;9.95
51.034.976/0001-16;Caldeira;289523;2024-11-24;407380;O prazer de concretizar seus projetos mais rapidamente;10;79.21;111.45
51.034.976/0001-16;Caldeira;289523;2024-11-24;308530;A liberdade de mudar com confiança;3;783.67;450.02
51.034.976/0001-16;Caldeira;289523;2024-11-24;879801;A vantagem de avançar em estado puro;2;781.16;215.05
51.034.976/0001-16;Caldeira;289523;2024-11-24;261815;A certeza de conseguir antes de tudo;8;371.8;372.26
51.034.976/0001-16;Caldeira;952615;2025-04-20;179949;O prazer de mudar com confiança;4;830.63;546.68
51.034.976/0001-16;Caldeira;569004;2024-12-23;687338;A segurança de mudar com toda a tranquilidade;9;55.56;110.12
51.034.976/0001-16;Caldeira;569004;2024-12-23;739262;A vantagem de ganhar naturalmente;9;689.69;980.67
51.034.976/0001-16;Caldeira;569004;2024-12-23;929622;O direito de avançar com toda a tranquilidade;9;238.14;186.15
51.034.976/0001-16;Caldeira;210780;2025-05-06;789412;O poder de ganhar de maneira eficaz;9;760.53;466.07
51.034.976/0001-16;Caldeira;210780;2025-05-06;797904;O direito de ganhar com confiança;9;423.39;580.4
51.034.976/0001-16;Caldeira;210780;2025-05-06;277653;A arte de concretizar seus projetos mais facilmente;3;868.15;356.29
